experiment,run_id,mode,mode_label,latency_ms,drop_rate,offline_rate,task_id,scenario_id,device,command,reason,priority,created_at,first_dispatch_at,completed_at,failed_at,status,attempts,queue_wait_ms,response_ms
latency_response,32,fault_tolerant,容错 Agent,500,0.05,0.02,24,alarm_06,light,on,door-open-dark,2,228.1207,230.0,230.0881,,success,1,1879.27,1967.36
latency_response,32,fault_tolerant,容错 Agent,500,0.05,0.02,25,alarm_06,alarm,on,night-door-anomaly,1,228.1207,229.0,229.9799,,success,1,879.27,1859.14
latency_response,32,fault_tolerant,容错 Agent,500,0.05,0.02,26,,ac,on,hot-with-motion,3,234.0754,236.0,236.5508,,success,1,1924.58,2475.33
latency_response,32,fault_tolerant,容错 Agent,500,0.05,0.02,27,alarm_06,alarm,off,occupancy-confirmed,2,234.0754,235.0,235.2025,,success,1,924.58,1127.11
latency_response,32,fault_tolerant,容错 Agent,500,0.05,0.02,28,,light,off,ambient-bright,3,243.43,244.0,244.2319,,success,1,569.99,801.93
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,1,,light,on,door-open-dark,2,7.5383,8.0,8.9376,,success,1,461.67,1399.28
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,2,alarm_01,alarm,on,night-door-anomaly,1,18.4149,19.0,20.5804,,success,1,585.11,2165.48
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,3,alarm_01,alarm,off,occupancy-confirmed,2,24.2315,25.0,30.068,,success,2,768.5,5836.47
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,4,,ac,off,no-motion-timeout,2,47.0,47.0,48.0998,,success,1,0.0,1099.81
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,5,alarm_02,alarm,on,night-door-anomaly,1,60.6136,61.0,62.0261,,success,1,386.38,1412.45
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,6,alarm_02,alarm,off,occupancy-confirmed,2,69.3062,70.0,70.4095,,success,1,693.85,1103.36
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,7,,light,off,ambient-bright,3,73.405,74.0,74.7219,,success,1,594.97,1316.87
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,8,alarm_03,light,on,door-open-dark,2,102.6732,104.0,104.5341,,success,1,1326.75,1860.81
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,9,alarm_03,alarm,on,night-door-anomaly,1,102.7246,103.0,104.1401,,success,1,275.41,1415.48
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,10,alarm_03,alarm,off,occupancy-confirmed,2,107.7127,108.0,108.4321,,success,1,287.27,719.35
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,11,,light,off,ambient-bright,3,115.3858,116.0,117.2427,,success,1,614.17,1856.85
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,12,alarm_03,light,on,door-open-dark,2,123.2659,124.0,128.5148,,success,2,734.07,5248.86
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,13,,ac,on,hot-with-motion,3,127.2332,129.0,129.3928,,success,1,1766.82,2159.66
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,14,,light,off,ambient-bright,3,128.6305,130.0,131.022,,success,1,1369.54,2391.54
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,15,,ac,off,no-motion-timeout,2,142.2254,143.0,148.9132,,success,2,774.57,6687.73
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,16,alarm_04,light,on,door-open-dark,2,145.0196,147.0,148.1724,,success,1,1980.36,3152.77
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,17,alarm_04,alarm,on,night-door-anomaly,1,145.0196,146.0,147.2623,,success,1,980.36,2242.67
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,18,,ac,on,hot-with-motion,3,149.7582,151.0,156.1945,,success,2,1241.75,6436.21
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,19,alarm_04,alarm,off,occupancy-confirmed,2,149.7582,150.0,150.5834,,success,1,241.75,825.2
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,20,,ac,off,no-motion-timeout,2,172.5031,173.0,173.25,,success,1,496.86,746.87
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,21,alarm_05,alarm,on,night-door-anomaly,1,186.3218,187.0,187.7084,,success,1,678.15,1386.52
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,22,alarm_05,alarm,off,occupancy-confirmed,2,191.0873,192.0,192.6879,,success,1,912.69,1600.6
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,23,,light,off,ambient-bright,3,210.6294,211.0,212.4133,,success,1,370.62,1783.96
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,24,alarm_06,light,on,door-open-dark,2,228.3796,230.0,231.1433,,success,1,1620.37,2763.68
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,25,alarm_06,alarm,on,night-door-anomaly,1,228.3796,229.0,229.8462,,success,1,620.37,1466.6
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,26,alarm_06,alarm,off,occupancy-confirmed,2,233.2201,234.0,234.818,,success,1,779.94,1597.93
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,27,,ac,on,hot-with-motion,3,233.3706,235.0,239.2609,,success,2,1629.42,5890.32
latency_response,33,fault_tolerant,容错 Agent,800,0.05,0.02,28,,light,off,ambient-bright,3,243.4328,244.0,248.555,,success,2,567.19,5122.23
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,1,,light,on,door-open-dark,2,7.7551,8.0,8.5691,,success,1,244.88,813.97
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,2,alarm_01,alarm,on,night-door-anomaly,1,18.3112,19.0,19.6138,,success,1,688.76,1302.58
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,3,alarm_01,alarm,off,occupancy-confirmed,2,23.2515,24.0,28.8571,,success,2,748.46,5605.58
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,4,,ac,off,no-motion-timeout,2,46.1327,47.0,47.9456,,success,1,867.29,1812.89
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,5,alarm_02,alarm,on,night-door-anomaly,1,60.7367,61.0,61.4706,,success,1,263.27,733.85
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,6,alarm_02,alarm,off,occupancy-confirmed,2,69.4928,70.0,70.8237,,success,1,507.21,1330.92
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,7,,light,off,ambient-bright,3,73.1894,74.0,75.5389,,success,1,810.57,2349.46
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,8,alarm_03,light,on,door-open-dark,2,102.1981,104.0,104.8402,,success,1,1801.92,2642.1
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,9,alarm_03,alarm,on,night-door-anomaly,1,102.6083,103.0,104.344,,success,1,391.71,1735.75
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,10,alarm_03,alarm,off,occupancy-confirmed,2,107.709,108.0,108.3364,,success,1,290.96,627.33
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,11,,light,off,ambient-bright,3,116.5004,117.0,117.6254,,success,1,499.57,1124.94
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,12,alarm_03,light,on,door-open-dark,2,123.7594,125.0,125.1874,,success,1,1240.6,1427.97
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,13,alarm_03,alarm,on,night-door-anomaly,1,123.7594,124.0,125.1242,,success,1,240.6,1364.79
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,14,alarm_03,alarm,off,occupancy-confirmed,2,127.32,128.0,128.2379,,success,1,680.01,917.89
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,15,,light,off,ambient-bright,3,127.5838,129.0,129.6232,,success,1,1416.17,2039.36
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,16,,ac,on,hot-with-motion,3,127.6727,130.0,130.8405,,success,1,2327.32,3167.78
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,17,,ac,off,no-motion-timeout,2,142.7696,143.0,144.2167,,success,1,230.42,1447.13
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,18,alarm_04,light,on,door-open-dark,2,144.0447,146.0,146.4523,,success,1,1955.3,2407.65
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,19,alarm_04,alarm,on,night-door-anomaly,1,144.0447,145.0,145.8845,,success,1,955.3,1839.82
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,20,,ac,on,hot-with-motion,3,149.1494,151.0,152.0478,,success,1,1850.62,2898.46
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,21,alarm_04,alarm,off,occupancy-confirmed,2,149.1818,150.0,150.7342,,success,1,818.24,1552.42
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,22,,ac,off,no-motion-timeout,2,172.1321,173.0,173.8307,,success,1,867.94,1698.59
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,23,alarm_04,alarm,on,night-door-anomaly,1,181.1624,182.0,183.1784,,success,1,837.58,2015.94
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,24,alarm_05,alarm,off,occupancy-confirmed,2,192.5643,193.0,193.6584,,success,1,435.73,1094.17
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,25,,light,off,ambient-bright,3,210.2854,211.0,212.1111,,success,1,714.63,1825.77
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,26,alarm_06,light,on,door-open-dark,2,229.7226,231.0,232.2134,,success,1,1277.39,2490.81
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,27,alarm_06,alarm,on,night-door-anomaly,1,229.7226,230.0,230.8769,,success,1,277.39,1154.32
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,28,alarm_06,alarm,off,occupancy-confirmed,2,233.1688,234.0,235.3638,,success,1,831.23,2195.04
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,29,,ac,on,hot-with-motion,3,233.4592,235.0,235.6165,,success,1,1540.85,2157.38
latency_response,34,fault_tolerant,容错 Agent,800,0.05,0.02,30,,light,off,ambient-bright,3,243.4088,244.0,245.0223,,success,1,591.16,1613.5
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,1,,light,on,door-open-dark,2,7.5612,8.0,13.2984,,success,2,438.84,5737.27
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,2,alarm_01,alarm,on,night-door-anomaly,1,18.4556,19.0,19.7208,,success,1,544.36,1265.2
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,3,alarm_01,alarm,off,occupancy-confirmed,2,23.3413,24.0,24.9789,,success,1,658.7,1637.55
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,4,,ac,off,no-motion-timeout,2,47.0,47.0,47.8855,,success,1,0.0,885.49
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,5,alarm_02,alarm,on,night-door-anomaly,1,60.5475,61.0,61.6727,,success,1,452.55,1125.21
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,6,alarm_02,alarm,off,occupancy-confirmed,2,69.7772,70.0,70.5077,,success,1,222.8,730.53
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,7,,light,off,ambient-bright,3,73.0293,74.0,74.8964,,success,1,970.71,1867.13
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,8,alarm_03,light,on,door-open-dark,2,102.4938,104.0,105.2954,,success,1,1506.22,2801.62
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,9,alarm_03,alarm,on,night-door-anomaly,0,102.6111,103.0,108.0496,,success,2,388.91,5438.5
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,10,alarm_03,alarm,off,occupancy-confirmed,2,108.1533,109.0,109.5464,,success,1,846.69,1393.09
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,11,,light,off,ambient-bright,3,115.3507,116.0,120.8436,,success,2,649.32,5492.96
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,12,alarm_03,light,on,door-open-dark,2,123.3564,124.0,124.9537,,success,1,643.59,1597.34
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,13,,light,off,ambient-bright,3,127.3044,128.0,128.6486,,success,1,695.63,1344.25
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,14,,ac,on,hot-with-motion,3,127.3745,129.0,129.952,,success,1,1625.54,2577.54
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,15,,ac,off,no-motion-timeout,2,143.0,143.0,144.283,,success,1,0.0,1282.99
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,16,alarm_04,light,on,door-open-dark,2,144.1089,146.0,147.1581,,success,1,1891.09,3049.16
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,17,alarm_04,alarm,on,night-door-anomaly,1,144.1089,145.0,145.9109,,success,1,891.09,1801.98
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,18,,ac,on,hot-with-motion,3,149.7493,151.0,152.0222,,success,1,1250.69,2272.86
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,19,alarm_04,alarm,off,occupancy-confirmed,2,149.7493,150.0,151.1096,,success,1,250.69,1360.27
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,20,,ac,off,no-motion-timeout,2,172.627,173.0,174.518,,success,1,372.98,1890.97
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,21,alarm_04,alarm,on,night-door-anomaly,0,182.0309,183.0,187.8613,,success,2,969.14,5830.4
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,22,alarm_05,alarm,off,occupancy-confirmed,2,191.6684,192.0,192.4566,,success,1,331.62,788.21
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,23,,light,off,ambient-bright,3,210.2061,211.0,211.9149,,success,1,793.89,1708.77
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,24,alarm_06,light,on,door-open-dark,2,228.3455,230.0,231.2428,,success,1,1654.54,2897.36
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,25,alarm_06,alarm,on,night-door-anomaly,1,228.3455,229.0,229.3882,,success,1,654.54,1042.71
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,26,,ac,on,hot-with-motion,3,233.2708,235.0,235.51,,success,1,1729.19,2239.22
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,27,alarm_06,alarm,off,occupancy-confirmed,2,233.4623,234.0,234.8847,,success,1,537.74,1422.41
latency_response,35,fault_tolerant,容错 Agent,800,0.05,0.02,28,,light,off,ambient-bright,3,243.5217,244.0,248.7717,,success,2,478.35,5250.1
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,1,,light,on,door-open-dark,2,7.6132,8.0,9.12,,success,1,386.77,1506.79
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,2,alarm_01,alarm,on,night-door-anomaly,0,18.3337,19.0,27.373,,success,3,666.35,9039.3
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,3,alarm_01,alarm,off,occupancy-confirmed,2,27.4255,28.0,32.6957,,success,2,574.5,5270.22
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,4,,ac,off,no-motion-timeout,2,47.0,47.0,47.5567,,success,1,0.0,556.74
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,5,alarm_02,alarm,on,night-door-anomaly,1,60.5504,61.0,61.756,,success,1,449.59,1205.61
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,6,alarm_02,alarm,off,occupancy-confirmed,2,69.2314,70.0,70.6251,,success,1,768.59,1393.72
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,7,,light,off,ambient-bright,3,73.7026,74.0,74.7126,,success,1,297.38,1009.97
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,8,alarm_03,light,on,door-open-dark,2,102.4047,104.0,104.3652,,success,1,1595.29,1960.47
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,9,alarm_03,alarm,on,night-door-anomaly,1,102.5597,103.0,103.0737,,success,1,440.35,514.07
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,10,alarm_03,alarm,off,occupancy-confirmed,2,107.3137,108.0,112.3191,,success,2,686.28,5005.36
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,11,,light,off,ambient-bright,3,115.102,116.0,116.9776,,success,1,897.99,1875.61
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,12,alarm_03,light,on,door-open-dark,2,123.6854,124.0,124.6626,,success,1,314.56,977.14
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,13,,ac,on,hot-with-motion,3,127.0847,128.0,129.4443,,success,1,915.28,2359.58
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,14,,light,off,ambient-bright,3,127.4968,129.0,129.7125,,success,1,1503.19,2215.7
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,15,,ac,off,no-motion-timeout,2,142.3901,143.0,143.7517,,success,1,609.88,1361.62
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,16,alarm_04,light,on,door-open-dark,2,144.5162,146.0,147.2333,,success,1,1483.77,2717.09
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,17,alarm_04,alarm,on,night-door-anomaly,1,144.5162,145.0,145.3484,,success,1,483.77,832.16
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,18,alarm_04,alarm,off,occupancy-confirmed,2,149.0767,150.0,150.7304,,success,1,923.32,1653.71
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,19,,ac,on,hot-with-motion,3,149.5464,151.0,151.9356,,success,1,1453.62,2389.26
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,20,,ac,off,no-motion-timeout,2,172.2046,173.0,174.132,,success,1,795.39,1927.43
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,21,alarm_04,alarm,on,night-door-anomaly,1,181.1328,182.0,182.7343,,success,1,867.25,1601.55
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,22,alarm_05,alarm,off,occupancy-confirmed,2,191.5519,192.0,193.4665,,success,1,448.1,1914.59
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,23,,light,off,ambient-bright,3,210.493,211.0,212.1822,,success,1,507.01,1689.2
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,24,alarm_06,light,on,door-open-dark,2,228.3179,230.0,231.2079,,success,1,1682.07,2890.0
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,25,alarm_06,alarm,on,night-door-anomaly,1,228.3179,229.0,230.2754,,success,1,682.07,1957.52
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,26,alarm_06,alarm,off,occupancy-confirmed,2,233.3578,234.0,235.0389,,success,1,642.2,1681.13
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,27,,ac,on,hot-with-motion,3,233.5033,235.0,235.8361,,success,1,1496.69,2332.77
latency_response,36,fault_tolerant,容错 Agent,800,0.05,0.02,28,,light,off,ambient-bright,3,243.4004,244.0,245.0967,,success,1,599.64,1696.31
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,1,,light,on,door-open-dark,2,7.2857,8.0,8.7722,,success,1,714.31,1486.49
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,2,alarm_01,alarm,on,night-door-anomaly,1,18.7708,19.0,19.8881,,success,1,229.22,1117.31
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,3,alarm_01,alarm,off,occupancy-confirmed,2,23.3809,24.0,24.755,,success,1,619.13,1374.14
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,4,,ac,off,no-motion-timeout,2,46.4677,47.0,48.0767,,success,1,532.29,1609.03
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,5,alarm_02,alarm,on,night-door-anomaly,1,60.1479,61.0,62.2779,,success,1,852.09,2130.02
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,6,alarm_02,alarm,off,occupancy-confirmed,2,69.5421,70.0,74.6719,,success,2,457.89,5129.81
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,7,,light,off,ambient-bright,3,73.6009,75.0,75.6083,,success,1,1399.14,2007.47
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,8,alarm_03,light,on,door-open-dark,2,102.2654,104.0,104.7268,,success,1,1734.56,2461.38
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,9,alarm_03,alarm,on,night-door-anomaly,1,102.667,103.0,103.8399,,success,1,333.04,1172.91
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,10,alarm_03,alarm,off,occupancy-confirmed,2,107.314,108.0,108.75,,success,1,686.04,1435.99
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,11,,light,off,ambient-bright,3,115.5466,116.0,117.3038,,success,1,453.41,1757.18
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,12,alarm_03,light,on,door-open-dark,2,123.7099,124.0,124.9131,,success,1,290.14,1203.23
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,13,,ac,on,hot-with-motion,3,127.546,128.0,128.6561,,success,1,454.02,1110.1
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,14,,light,off,ambient-bright,3,127.6261,129.0,129.7327,,success,1,1373.87,2106.52
latency_response,37,fault_tolerant,容错 Agent,800,0.05,0.02,15,,ac,off,no-motion-timeout,2,141.683,142.0,142.5008,,success,1,316.99,817.83
